lat;lon;crs;tas_anom
78.5;-145.5;b'';5.521909
78.5;-144.5;b'';5.514852
78.5;-143.5;b'';5.505449
78.5;-142.5;b'';5.497407
78.5;-141.5;b'';5.4889684
78.5;-140.5;b'';5.4809914
78.5;-139.5;b'';5.472286
78.5;-138.5;b'';5.4626365
78.5;-137.5;b'';5.457877
78.5;-136.5;b'';5.450823
78.5;-135.5;b'';5.4425964
78.5;-134.5;b'';5.4296737
78.5;-133.5;b'';5.421861
78.5;-132.5;b'';5.4108515
78.5;-131.5;b'';5.4035373
78.5;-130.5;b'';5.3865957
78.5;-129.5;b'';5.375603
78.5;-128.5;b'';5.364395
78.5;-127.5;b'';5.34746
78.5;-126.5;b'';5.3385215
78.5;-125.5;b'';5.322923
78.5;-124.5;b'';5.307985
78.5;-123.5;b'';5.2911153
78.5;-122.5;b'';5.2818336
78.5;-121.5;b'';5.259947
78.5;-120.5;b'';5.253062
78.5;-119.5;b'';5.2419906
78.5;-118.5;b'';5.234857
78.5;-117.5;b'';5.228887
78.5;-116.5;b'';5.228415
78.5;-115.5;b'';5.213121
78.5;-114.5;b'';5.2088337
78.5;-113.5;b'';5.1889744
78.5;-112.5;b'';5.1865287
78.5;-111.5;b'';5.1962347
78.5;-110.5;b'';5.2043734
78.5;-109.5;b'';5.2189827
78.5;-108.5;b'';5.236263
78.5;-107.5;b'';5.236029
78.5;-106.5;b'';5.250937
78.5;-105.5;b'';5.255775
78.5;-104.5;b'';5.260496
78.5;-103.5;b'';5.2579308
78.5;-102.5;b'';5.2382307
78.5;-101.5;b'';5.2287216
78.5;-100.5;b'';5.2337537
78.5;-99.5;b'';5.20538
78.5;-98.5;b'';5.1734486
78.5;-97.5;b'';5.1501904
78.5;-96.5;b'';5.1326747
78.5;-95.5;b'';5.0760446
78.5;-94.5;b'';4.9906015
78.5;-93.5;b'';4.903581
78.5;-92.5;b'';4.81497
78.5;-91.5;b'';4.589197
78.5;-90.5;b'';4.502812
78.5;-89.5;b'';4.5144877
78.5;-88.5;b'';4.486113
78.5;-87.5;b'';4.379397
78.5;-86.5;b'';4.3130302
78.5;-85.5;b'';4.274645
78.5;-84.5;b'';4.16353
78.5;-83.5;b'';4.0747027
78.5;-82.5;b'';3.9297202
78.5;-81.5;b'';3.802186
78.5;-80.5;b'';3.7228565
78.5;-79.5;b'';3.6696036
78.5;-78.5;b'';3.6565022
78.5;-77.5;b'';3.6118817
78.5;-76.5;b'';3.5964649
78.5;-75.5;b'';3.5816278
78.5;-74.5;b'';3.571315
78.5;-73.5;b'';3.556313
78.5;-72.5;b'';3.4954152
78.5;-71.5;b'';3.458474
78.5;-70.5;b'';3.3936608
78.5;-69.5;b'';3.368299
78.5;-68.5;b'';3.3057978
78.5;-67.5;b'';3.2321067
78.5;-66.5;b'';3.0962067
78.5;-65.5;b'';2.968408
78.5;-64.5;b'';2.8905828
78.5;-63.5;b'';2.8472483
78.5;-62.5;b'';2.7948027
78.5;-61.5;b'';2.762344
78.5;-60.5;b'';2.7350984
78.5;-59.5;b'';2.7132978
78.5;-58.5;b'';2.6939814
78.5;-57.5;b'';2.6883159
78.5;-56.5;b'';2.6948822
78.5;-55.5;b'';2.7061467
78.5;-54.5;b'';2.70811
78.5;-53.5;b'';2.7136478
78.5;-52.5;b'';2.7132795
78.5;-51.5;b'';2.7132454
78.5;-50.5;b'';2.7094402
78.5;-49.5;b'';2.7071612
78.5;-48.5;b'';2.7112012
78.5;-47.5;b'';2.7126837
78.5;-46.5;b'';2.7134755
78.5;-45.5;b'';2.7187383
78.5;-44.5;b'';2.723142
78.5;-43.5;b'';2.7294698
78.5;-42.5;b'';2.7415588
78.5;-41.5;b'';2.7453568
78.5;-40.5;b'';2.7566378
78.5;-39.5;b'';2.758819
78.5;-38.5;b'';2.767786
78.5;-37.5;b'';2.7747757
78.5;-36.5;b'';2.7697527
78.5;-35.5;b'';2.7762747
78.5;-34.5;b'';2.788474
78.5;-33.5;b'';2.794593
78.5;-32.5;b'';2.7861962
78.5;-31.5;b'';2.8007805
78.5;-30.5;b'';2.790907
78.5;-29.5;b'';2.8122575
78.5;-28.5;b'';2.8306649
78.5;-27.5;b'';2.8585422
78.5;-26.5;b'';2.8957553
78.5;-25.5;b'';2.9746828
78.5;-24.5;b'';3.059492
78.5;-23.5;b'';3.1680815
78.5;-22.5;b'';3.350096
78.5;-21.5;b'';3.5430381
78.5;-20.5;b'';3.9545054
78.5;-19.5;b'';4.180645
78.5;-18.5;b'';4.3862834
78.5;-17.5;b'';4.504512
78.5;-16.5;b'';4.547126
78.5;-15.5;b'';4.5987506
78.5;-14.5;b'';4.6025605
78.5;-13.5;b'';4.6212344
78.5;-12.5;b'';4.614738
78.5;-11.5;b'';4.605114
78.5;-10.5;b'';4.580813
78.5;-9.5;b'';4.5626717
78.5;-8.5;b'';4.5249987
78.5;-7.5;b'';4.4871454
78.5;-6.5;b'';4.445399
78.5;-5.5;b'';4.362758
78.5;-4.5;b'';4.3131046
78.5;-3.5;b'';4.2360773
78.5;-2.5;b'';4.167502
78.5;-1.5;b'';4.02564
78.5;-0.5;b'';3.9377468
78.5;0.5;b'';3.866543
78.5;1.5;b'';3.7937129
78.5;2.5;b'';3.6737561
78.5;3.5;b'';3.6051998
78.5;4.5;b'';3.5743115
78.5;5.5;b'';3.5514092
78.5;6.5;b'';3.552422
78.5;7.5;b'';3.571319
78.5;8.5;b'';3.6004362
78.5;9.5;b'';3.6815927
78.5;10.5;b'';3.759537
78.5;11.5;b'';3.8736398
78.5;12.5;b'';3.996021
78.5;13.5;b'';4.2796993
78.5;14.5;b'';4.4261837
78.5;15.5;b'';4.4954877
78.5;16.5;b'';4.575067
78.5;17.5;b'';4.7657113
78.5;18.5;b'';4.83648
78.5;19.5;b'';4.973561
78.5;20.5;b'';5.0871744
78.5;21.5;b'';5.219023
78.5;22.5;b'';5.3114414
78.5;23.5;b'';5.392222
78.5;24.5;b'';5.4993935
78.5;25.5;b'';5.6193795
78.5;26.5;b'';5.6607523
78.5;27.5;b'';5.709133
78.5;28.5;b'';5.7262597
78.5;29.5;b'';5.758036
78.5;30.5;b'';5.7831473
78.5;31.5;b'';5.7989745
78.5;32.5;b'';5.8108983
78.5;33.5;b'';5.82537
78.5;34.5;b'';5.828671
78.5;35.5;b'';5.846097
78.5;36.5;b'';5.8514395
78.5;37.5;b'';5.865878
78.5;38.5;b'';5.8888383
78.5;39.5;b'';5.901436
78.5;40.5;b'';5.923642
78.5;41.5;b'';5.942041
78.5;42.5;b'';5.9684052
78.5;43.5;b'';5.9925756
78.5;44.5;b'';6.011612
78.5;45.5;b'';6.030927
78.5;46.5;b'';6.052997
78.5;47.5;b'';6.0792875
78.5;48.5;b'';6.095252
78.5;49.5;b'';6.115346
78.5;50.5;b'';6.1361322
78.5;51.5;b'';6.1549845
78.5;52.5;b'';6.176142
78.5;53.5;b'';6.1860876
78.5;54.5;b'';6.2052426
78.5;55.5;b'';6.2086396
78.5;56.5;b'';6.2176156
78.5;57.5;b'';6.2177463
78.5;58.5;b'';6.216928
78.5;59.5;b'';6.2152104
78.5;60.5;b'';6.2151217
78.5;61.5;b'';6.216748
78.5;62.5;b'';6.2124095
78.5;63.5;b'';6.212213
78.5;64.5;b'';6.201237
78.5;65.5;b'';6.1886334
78.5;66.5;b'';6.1736507
78.5;67.5;b'';6.158878
78.5;68.5;b'';6.1355543
78.5;69.5;b'';6.0990887
78.5;70.5;b'';6.0639076
78.5;71.5;b'';6.016059
78.5;72.5;b'';5.966569
78.5;73.5;b'';5.9146843
78.5;74.5;b'';5.8505745
78.5;75.5;b'';5.770584
78.5;76.5;b'';5.7270317
78.5;77.5;b'';5.6538587
78.5;78.5;b'';5.5939736
78.5;79.5;b'';5.5318723
78.5;80.5;b'';5.47995
78.5;81.5;b'';5.4199924
78.5;82.5;b'';5.37375
78.5;83.5;b'';5.3114977
78.5;84.5;b'';5.265924
78.5;85.5;b'';5.221337
78.5;86.5;b'';5.1709633
78.5;87.5;b'';5.1348705
78.5;88.5;b'';5.097865
78.5;89.5;b'';5.058251
78.5;90.5;b'';5.0461664
78.5;91.5;b'';5.010538
78.5;92.5;b'';4.987919
78.5;93.5;b'';4.9558105
78.5;94.5;b'';4.9305167
78.5;95.5;b'';4.873874
78.5;96.5;b'';4.865496
78.5;97.5;b'';4.877618
78.5;98.5;b'';4.876352
78.5;99.5;b'';4.9307137
78.5;100.5;b'';4.966741
78.5;101.5;b'';4.9665456
78.5;102.5;b'';4.984065
78.5;103.5;b'';5.057015
78.5;104.5;b'';5.0725985
78.5;105.5;b'';5.071116
78.5;106.5;b'';5.0614414
78.5;107.5;b'';5.0728827
78.5;108.5;b'';5.0888896
78.5;109.5;b'';5.105899
78.5;110.5;b'';5.117032
78.5;111.5;b'';5.129622
78.5;112.5;b'';5.1388087
78.5;113.5;b'';5.1462135
78.5;114.5;b'';5.152042
78.5;115.5;b'';5.15751
78.5;116.5;b'';5.1620774
78.5;117.5;b'';5.164084
78.5;118.5;b'';5.1670957
78.5;119.5;b'';5.1635833
78.5;120.5;b'';5.1631045
78.5;121.5;b'';5.1653404
78.5;122.5;b'';5.162855
78.5;123.5;b'';5.164467
78.5;124.5;b'';5.1687083
78.5;125.5;b'';5.168943
78.5;126.5;b'';5.1750727
78.5;127.5;b'';5.185416
78.5;128.5;b'';5.1858077
78.5;129.5;b'';5.197112
78.5;130.5;b'';5.2042675
78.5;131.5;b'';5.209868
78.5;132.5;b'';5.2188644
78.5;133.5;b'';5.225271
78.5;134.5;b'';5.2318115
78.5;135.5;b'';5.244422
78.5;136.5;b'';5.2550464
78.5;137.5;b'';5.265849
78.5;138.5;b'';5.2772336
78.5;139.5;b'';5.290426
78.5;140.5;b'';5.3004413
78.5;141.5;b'';5.3153524
78.5;142.5;b'';5.3287168
78.5;143.5;b'';5.3423886
78.5;144.5;b'';5.358066
78.5;145.5;b'';5.368346
78.5;146.5;b'';5.382168
78.5;147.5;b'';5.393573
78.5;148.5;b'';5.4067135
78.5;149.5;b'';5.4172935
78.5;150.5;b'';5.4278483
78.5;151.5;b'';5.4344897
78.5;152.5;b'';5.444907
78.5;153.5;b'';5.4568853
78.5;154.5;b'';5.4635005
78.5;155.5;b'';5.464401
78.5;156.5;b'';5.474336
78.5;157.5;b'';5.479708
78.5;158.5;b'';5.4827905
78.5;159.5;b'';5.4875145
78.5;160.5;b'';5.489417
78.5;161.5;b'';5.489897
78.5;162.5;b'';5.4937057
78.5;163.5;b'';5.491378
78.5;164.5;b'';5.4960275
78.5;165.5;b'';5.4952188
78.5;166.5;b'';5.50032
78.5;167.5;b'';5.501833
78.5;168.5;b'';5.5058317
78.5;169.5;b'';5.511345
78.5;170.5;b'';5.5144973
78.5;171.5;b'';5.521337
78.5;172.5;b'';5.5277667
78.5;173.5;b'';5.533476
78.5;174.5;b'';5.5429597
78.5;175.5;b'';5.545991
78.5;176.5;b'';5.552497
78.5;177.5;b'';5.5584497
78.5;178.5;b'';5.5703645
78.5;179.5;b'';5.5743217
79.5;-179.5;b'';5.5437164
79.5;-178.5;b'';5.544275
79.5;-177.5;b'';5.552573
79.5;-176.5;b'';5.5556417
79.5;-175.5;b'';5.5576787
79.5;-174.5;b'';5.556164
79.5;-173.5;b'';5.559168
79.5;-172.5;b'';5.559526
79.5;-171.5;b'';5.5618
79.5;-170.5;b'';5.563058
79.5;-169.5;b'';5.5628915
79.5;-168.5;b'';5.5639663
79.5;-167.5;b'';5.5652623
79.5;-166.5;b'';5.562055
79.5;-165.5;b'';5.560886
79.5;-164.5;b'';5.5587435
79.5;-163.5;b'';5.5593657
79.5;-162.5;b'';5.555733
79.5;-161.5;b'';5.5534434
79.5;-160.5;b'';5.5472717
79.5;-159.5;b'';5.549816
79.5;-158.5;b'';5.5455103
79.5;-157.5;b'';5.5447755
79.5;-156.5;b'';5.54153
79.5;-155.5;b'';5.543228
79.5;-154.5;b'';5.5462556
79.5;-153.5;b'';5.544277
79.5;-152.5;b'';5.5419526
79.5;-151.5;b'';5.5393677
79.5;-150.5;b'';5.5405602
79.5;-149.5;b'';5.535399
79.5;-148.5;b'';5.532681
79.5;-147.5;b'';5.5252967
79.5;-146.5;b'';5.52079
79.5;-145.5;b'';5.51426
79.5;-144.5;b'';5.5087905
79.5;-143.5;b'';5.501845
79.5;-142.5;b'';5.4973216
79.5;-141.5;b'';5.491512
79.5;-140.5;b'';5.486658
79.5;-139.5;b'';5.480238
79.5;-138.5;b'';5.4721837
79.5;-137.5;b'';5.467515
79.5;-136.5;b'';5.465928
79.5;-135.5;b'';5.4588737
79.5;-134.5;b'';5.448172
79.5;-133.5;b'';5.43888
79.5;-132.5;b'';5.4306703
79.5;-131.5;b'';5.4253073
79.5;-130.5;b'';5.4119225
79.5;-129.5;b'';5.403928
79.5;-128.5;b'';5.39307
79.5;-127.5;b'';5.3769536
79.5;-126.5;b'';5.3686934
79.5;-125.5;b'';5.35832
79.5;-124.5;b'';5.346636
79.5;-123.5;b'';5.334109
79.5;-122.5;b'';5.327854
79.5;-121.5;b'';5.31002
79.5;-120.5;b'';5.307249
79.5;-119.5;b'';5.288061
79.5;-118.5;b'';5.2827215
79.5;-117.5;b'';5.27076
79.5;-116.5;b'';5.2635493
79.5;-115.5;b'';5.249042
79.5;-114.5;b'';5.244565
79.5;-113.5;b'';5.2252207
79.5;-112.5;b'';5.2167883
79.5;-111.5;b'';5.211347
79.5;-110.5;b'';5.1959724
79.5;-109.5;b'';5.1945
79.5;-108.5;b'';5.1843157
79.5;-107.5;b'';5.1785474
79.5;-106.5;b'';5.1815357
79.5;-105.5;b'';5.1788607
79.5;-104.5;b'';5.1707397
79.5;-103.5;b'';5.1667194
79.5;-102.5;b'';5.1621404
79.5;-101.5;b'';5.1484847
79.5;-100.5;b'';5.1505065
79.5;-99.5;b'';5.1131363
79.5;-98.5;b'';5.0522194
79.5;-97.5;b'';5.0378017
79.5;-96.5;b'';4.9920564
79.5;-95.5;b'';4.827335
79.5;-94.5;b'';4.65467
79.5;-93.5;b'';4.5150185
79.5;-92.5;b'';4.3862453
79.5;-91.5;b'';3.958375
79.5;-90.5;b'';3.852754
79.5;-89.5;b'';4.3354855
79.5;-88.5;b'';4.320622
79.5;-87.5;b'';4.176177
79.5;-86.5;b'';4.1562805
79.5;-85.5;b'';4.12553
79.5;-84.5;b'';4.0761976
79.5;-83.5;b'';4.042162
79.5;-82.5;b'';3.9077337
79.5;-81.5;b'';3.8060398
79.5;-80.5;b'';3.7309775
79.5;-79.5;b'';3.6800482
79.5;-78.5;b'';3.70046
79.5;-77.5;b'';3.684286
79.5;-76.5;b'';3.6628785
79.5;-75.5;b'';3.6489983
79.5;-74.5;b'';3.636531
79.5;-73.5;b'';3.634859
79.5;-72.5;b'';3.6206841
79.5;-71.5;b'';3.6219308
79.5;-70.5;b'';3.6085398
79.5;-69.5;b'';3.5836384
79.5;-68.5;b'';3.568739
79.5;-67.5;b'';3.5281575
79.5;-66.5;b'';3.403503
79.5;-65.5;b'';3.2544606
79.5;-64.5;b'';3.1388712
79.5;-63.5;b'';3.067347
79.5;-62.5;b'';2.9757595
79.5;-61.5;b'';2.9203513
79.5;-60.5;b'';2.859795
79.5;-59.5;b'';2.8169594
79.5;-58.5;b'';2.7922897
79.5;-57.5;b'';2.7671762
79.5;-56.5;b'';2.7541203
79.5;-55.5;b'';2.7535732
79.5;-54.5;b'';2.748908
79.5;-53.5;b'';2.7473722
79.5;-52.5;b'';2.7456017
79.5;-51.5;b'';2.7425578
79.5;-50.5;b'';2.7407944
79.5;-49.5;b'';2.74135
79.5;-48.5;b'';2.7461529
79.5;-47.5;b'';2.7494562
79.5;-46.5;b'';2.750914
79.5;-45.5;b'';2.7531555
79.5;-44.5;b'';2.7570777
79.5;-43.5;b'';2.7589433
79.5;-42.5;b'';2.7712512
79.5;-41.5;b'';2.7770367
79.5;-40.5;b'';2.7882075
79.5;-39.5;b'';2.7913115
79.5;-38.5;b'';2.7993402
79.5;-37.5;b'';2.8133733
79.5;-36.5;b'';2.8164847
79.5;-35.5;b'';2.8275998
79.5;-34.5;b'';2.8380055
79.5;-33.5;b'';2.8530211
79.5;-32.5;b'';2.862607
79.5;-31.5;b'';2.8956985
79.5;-30.5;b'';2.9101906
79.5;-29.5;b'';2.934811
79.5;-28.5;b'';2.961519
79.5;-27.5;b'';2.9981232
79.5;-26.5;b'';3.0611043
79.5;-25.5;b'';3.132285
79.5;-24.5;b'';3.2155364
79.5;-23.5;b'';3.3205845
79.5;-22.5;b'';3.4481852
79.5;-21.5;b'';3.5576992
79.5;-20.5;b'';3.861035
79.5;-19.5;b'';4.0566974
79.5;-18.5;b'';4.281867
79.5;-17.5;b'';4.429249
79.5;-16.5;b'';4.493809
79.5;-15.5;b'';4.5652385
79.5;-14.5;b'';4.58546
79.5;-13.5;b'';4.6123466
79.5;-12.5;b'';4.622833
79.5;-11.5;b'';4.63154
79.5;-10.5;b'';4.628975
79.5;-9.5;b'';4.6287694
79.5;-8.5;b'';4.613113
79.5;-7.5;b'';4.5931706
79.5;-6.5;b'';4.583429
79.5;-5.5;b'';4.549297
79.5;-4.5;b'';4.5399647
79.5;-3.5;b'';4.5180264
79.5;-2.5;b'';4.489971
79.5;-1.5;b'';4.4112883
79.5;-0.5;b'';4.3720093
79.5;0.5;b'';4.3138433
79.5;1.5;b'';4.2847657
79.5;2.5;b'';4.184625
79.5;3.5;b'';4.136312
79.5;4.5;b'';4.124485
79.5;5.5;b'';4.1101465
79.5;6.5;b'';4.0972214
79.5;7.5;b'';4.105766
79.5;8.5;b'';4.1163864
79.5;9.5;b'';4.179956
79.5;10.5;b'';4.2306795
79.5;11.5;b'';4.236658
79.5;12.5;b'';4.322325
79.5;13.5;b'';4.543476
79.5;14.5;b'';4.622778
79.5;15.5;b'';4.6970224
79.5;16.5;b'';4.7853537
79.5;17.5;b'';4.927529
79.5;18.5;b'';4.98901
79.5;19.5;b'';5.0812335
79.5;20.5;b'';5.214406
79.5;21.5;b'';5.3744698
79.5;22.5;b'';5.427392
79.5;23.5;b'';5.4762373
79.5;24.5;b'';5.5558424
79.5;25.5;b'';5.696827
79.5;26.5;b'';5.776749
79.5;27.5;b'';5.85105
79.5;28.5;b'';5.874295
79.5;29.5;b'';5.913982
79.5;30.5;b'';5.9341254
79.5;31.5;b'';5.9498034
79.5;32.5;b'';5.9637723
79.5;33.5;b'';5.9810114
79.5;34.5;b'';5.988224
79.5;35.5;b'';6.0057755
79.5;36.5;b'';6.014041
79.5;37.5;b'';6.026104
79.5;38.5;b'';6.0469728
79.5;39.5;b'';6.059517
79.5;40.5;b'';6.0769234
79.5;41.5;b'';6.092497
79.5;42.5;b'';6.114982
79.5;43.5;b'';6.1327915
79.5;44.5;b'';6.149885
79.5;45.5;b'';6.154555
79.5;46.5;b'';6.169653
79.5;47.5;b'';6.197665
79.5;48.5;b'';6.2153893
79.5;49.5;b'';6.228741
79.5;50.5;b'';6.236562
79.5;51.5;b'';6.2488127
79.5;52.5;b'';6.2687035
79.5;53.5;b'';6.2777743
79.5;54.5;b'';6.2731485
79.5;55.5;b'';6.2627463
79.5;56.5;b'';6.250834
79.5;57.5;b'';6.244263
79.5;58.5;b'';6.239321
79.5;59.5;b'';6.241562
79.5;60.5;b'';6.240842
79.5;61.5;b'';6.252777
79.5;62.5;b'';6.2502265
79.5;63.5;b'';6.2589755
79.5;64.5;b'';6.2537856
79.5;65.5;b'';6.252085
79.5;66.5;b'';6.2427526
79.5;67.5;b'';6.2338767
79.5;68.5;b'';6.2228055
79.5;69.5;b'';6.1917586
79.5;70.5;b'';6.1674986
79.5;71.5;b'';6.1347957
79.5;72.5;b'';6.0980077
79.5;73.5;b'';6.060738
79.5;74.5;b'';6.010752
79.5;75.5;b'';5.950961
79.5;76.5;b'';5.917791
79.5;77.5;b'';5.85746
79.5;78.5;b'';5.81062
79.5;79.5;b'';5.7522964
79.5;80.5;b'';5.7032213
79.5;81.5;b'';5.6485014
79.5;82.5;b'';5.600236
79.5;83.5;b'';5.5369334
79.5;84.5;b'';5.484992
79.5;85.5;b'';5.4391603
79.5;86.5;b'';5.390542
79.5;87.5;b'';5.349599
79.5;88.5;b'';5.3127513
79.5;89.5;b'';5.2616467
79.5;90.5;b'';5.2708592
79.5;91.5;b'';5.231759
79.5;92.5;b'';5.2282286
79.5;93.5;b'';5.1771073
79.5;94.5;b'';5.1777816
79.5;95.5;b'';5.1491256
79.5;96.5;b'';5.163672
79.5;97.5;b'';5.1922603
79.5;98.5;b'';5.1938734
79.5;99.5;b'';5.249754
79.5;100.5;b'';5.2703614
79.5;101.5;b'';5.2532206
79.5;102.5;b'';5.2564993
79.5;103.5;b'';5.284702
79.5;104.5;b'';5.308263
79.5;105.5;b'';5.2976384
79.5;106.5;b'';5.3054886
79.5;107.5;b'';5.303393
79.5;108.5;b'';5.313069
79.5;109.5;b'';5.3156233
79.5;110.5;b'';5.322583
79.5;111.5;b'';5.3196297
79.5;112.5;b'';5.3225827
79.5;113.5;b'';5.322926
79.5;114.5;b'';5.322065
79.5;115.5;b'';5.324014
79.5;116.5;b'';5.3235083
79.5;117.5;b'';5.322456
79.5;118.5;b'';5.3246775
79.5;119.5;b'';5.3183303
79.5;120.5;b'';5.317981
79.5;121.5;b'';5.320095
79.5;122.5;b'';5.3190536
79.5;123.5;b'';5.3175287
79.5;124.5;b'';5.3222523
79.5;125.5;b'';5.3208113
79.5;126.5;b'';5.32749
79.5;127.5;b'';5.3344684
79.5;128.5;b'';5.332939
79.5;129.5;b'';5.341192
79.5;130.5;b'';5.346999
79.5;131.5;b'';5.3506513
79.5;132.5;b'';5.3577156
79.5;133.5;b'';5.36303
79.5;134.5;b'';5.3682585
79.5;135.5;b'';5.3798285
79.5;136.5;b'';5.386894
79.5;137.5;b'';5.3942695
79.5;138.5;b'';5.404638
79.5;139.5;b'';5.4170055
79.5;140.5;b'';5.425756
79.5;141.5;b'';5.4379187
79.5;142.5;b'';5.4455338
79.5;143.5;b'';5.453923
79.5;144.5;b'';5.4657774
79.5;145.5;b'';5.4727607
79.5;146.5;b'';5.4832067
79.5;147.5;b'';5.4888115
79.5;148.5;b'';5.4974627
79.5;149.5;b'';5.502155
79.5;150.5;b'';5.506233
79.5;151.5;b'';5.5024343
79.5;152.5;b'';5.503832
79.5;153.5;b'';5.504619
79.5;154.5;b'';5.5082664
79.5;155.5;b'';5.498726
79.5;156.5;b'';5.500159
79.5;157.5;b'';5.496537
79.5;158.5;b'';5.4967933
79.5;159.5;b'';5.4954257
79.5;160.5;b'';5.492462
79.5;161.5;b'';5.4887686
79.5;162.5;b'';5.490718
79.5;163.5;b'';5.4867167
79.5;164.5;b'';5.48837
79.5;165.5;b'';5.4857893
79.5;166.5;b'';5.4897804
79.5;167.5;b'';5.4900804
79.5;168.5;b'';5.4925976
79.5;169.5;b'';5.49571
79.5;170.5;b'';5.497032
79.5;171.5;b'';5.50152
79.5;172.5;b'';5.506977
79.5;173.5;b'';5.5095134
79.5;174.5;b'';5.5167437
79.5;175.5;b'';5.518345
79.5;176.5;b'';5.5223083
79.5;177.5;b'';5.527134
79.5;178.5;b'';5.537402
79.5;179.5;b'';5.539071
80.5;-179.5;b'';5.5001745
80.5;-178.5;b'';5.501123
80.5;-177.5;b'';5.505903
80.5;-176.5;b'';5.5080156
80.5;-175.5;b'';5.50997
80.5;-174.5;b'';5.5093856
80.5;-173.5;b'';5.511672
80.5;-172.5;b'';5.511419
80.5;-171.5;b'';5.514163
80.5;-170.5;b'';5.5137715
80.5;-169.5;b'';5.512087
80.5;-168.5;b'';5.511268
80.5;-167.5;b'';5.51441
80.5;-166.5;b'';5.514298
80.5;-165.5;b'';5.5145636
80.5;-164.5;b'';5.5101285
80.5;-163.5;b'';5.5090327
80.5;-162.5;b'';5.5079503
80.5;-161.5;b'';5.5107913
80.5;-160.5;b'';5.5053496
80.5;-159.5;b'';5.5047345
80.5;-158.5;b'';5.499811
80.5;-157.5;b'';5.501109
80.5;-156.5;b'';5.4999614
80.5;-155.5;b'';5.4980083
80.5;-154.5;b'';5.495059
80.5;-153.5;b'';5.493329
80.5;-152.5;b'';5.495391
80.5;-151.5;b'';5.494752
80.5;-150.5;b'';5.4918537
80.5;-149.5;b'';5.4866223
80.5;-148.5;b'';5.484411
80.5;-147.5;b'';5.4806075
80.5;-146.5;b'';5.4818006
80.5;-145.5;b'';5.4765434
80.5;-144.5;b'';5.4712496
80.5;-143.5;b'';5.4659967
80.5;-142.5;b'';5.465209
80.5;-141.5;b'';5.4614553
80.5;-140.5;b'';5.4572597
80.5;-139.5;b'';5.452534
80.5;-138.5;b'';5.446195
80.5;-137.5;b'';5.443823
80.5;-136.5;b'';5.441559
80.5;-135.5;b'';5.4376864
80.5;-134.5;b'';5.429925
80.5;-133.5;b'';5.423846
80.5;-132.5;b'';5.4190335
80.5;-131.5;b'';5.416436
80.5;-130.5;b'';5.405814
80.5;-129.5;b'';5.4001417
80.5;-128.5;b'';5.39309
80.5;-127.5;b'';5.38163
80.5;-126.5;b'';5.3774357
80.5;-125.5;b'';5.369014
80.5;-124.5;b'';5.3589077
80.5;-123.5;b'';5.350293
80.5;-122.5;b'';5.344896
80.5;-121.5;b'';5.3293796
80.5;-120.5;b'';5.326502
80.5;-119.5;b'';5.309757
80.5;-118.5;b'';5.3056464
80.5;-117.5;b'';5.291722
80.5;-116.5;b'';5.2832127
80.5;-115.5;b'';5.2690163
80.5;-114.5;b'';5.264474
80.5;-113.5;b'';5.246566
80.5;-112.5;b'';5.234807
80.5;-111.5;b'';5.2239957
80.5;-110.5;b'';5.203121
80.5;-109.5;b'';5.1958222
80.5;-108.5;b'';5.1772194
80.5;-107.5;b'';5.170888
80.5;-106.5;b'';5.157757
80.5;-105.5;b'';5.143914
80.5;-104.5;b'';5.129456
80.5;-103.5;b'';5.1216345
80.5;-102.5;b'';5.108276
80.5;-101.5;b'';5.0920143
80.5;-100.5;b'';5.066245
80.5;-99.5;b'';5.0303216
80.5;-98.5;b'';4.976294
80.5;-97.5;b'';4.917632
80.5;-96.5;b'';4.8168383
80.5;-95.5;b'';4.669651
80.5;-94.5;b'';4.5180397
80.5;-93.5;b'';4.507454
80.5;-92.5;b'';4.454285
80.5;-91.5;b'';4.4057403
80.5;-90.5;b'';4.3430977
80.5;-89.5;b'';4.2811465
80.5;-88.5;b'';4.262326
80.5;-87.5;b'';4.208748
80.5;-86.5;b'';4.16998
80.5;-85.5;b'';4.1006145
80.5;-84.5;b'';4.028589
80.5;-83.5;b'';3.9716918
80.5;-82.5;b'';3.8963363
80.5;-81.5;b'';3.8372834
80.5;-80.5;b'';3.7809188
80.5;-79.5;b'';3.72851
80.5;-78.5;b'';3.7099023
80.5;-77.5;b'';3.686229
80.5;-76.5;b'';3.6785517
80.5;-75.5;b'';3.6675255
80.5;-74.5;b'';3.701783
80.5;-73.5;b'';3.7022243
80.5;-72.5;b'';3.707558
80.5;-71.5;b'';3.736166
80.5;-70.5;b'';3.757082
80.5;-69.5;b'';3.7554176
80.5;-68.5;b'';3.7775924
80.5;-67.5;b'';3.8213878
80.5;-66.5;b'';3.7725956
80.5;-65.5;b'';3.686325
80.5;-64.5;b'';3.6433487
80.5;-63.5;b'';3.5736363
80.5;-62.5;b'';3.4710674
80.5;-61.5;b'';3.3201842
80.5;-60.5;b'';3.2423797
80.5;-59.5;b'';3.1691031
80.5;-58.5;b'';3.1040974
80.5;-57.5;b'';3.0371075
80.5;-56.5;b'';2.9829514
80.5;-55.5;b'';2.9480865
80.5;-54.5;b'';2.9169016
80.5;-53.5;b'';2.8978412
80.5;-52.5;b'';2.8722436
80.5;-51.5;b'';2.85301
80.5;-50.5;b'';2.8424563
80.5;-49.5;b'';2.8341575
